id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0934,Guerraoui,Hassan,hassan.guerraoui934@gmail.com,1983-03-24,Homme,Casablanca,0630370571,2022-04-27,paid_search
C0935,Guerraoui,Imane,imane.guerraoui935@gmail.com,1980-09-25,0,Marrakech,0612932900,2023-11-13,paid_search
C0936,Tazi,Khadija,khadija.tazi936@gmail.com,1993-04-06,Femme,Agadir,0636707338,2021-11-13,social_media
C0937,Alami,Mohamed,mohamed.alami937@gmail.com,1992-08-26,1,tanger,0660126880,2022-11-15,organic
C0938,Guerraoui,Fatima,fatima.guerraoui938@gmail.com,2001-02-24,Femme,Casablanca,0681371946,2020-08-18,paid_search
C0939,Lahlou,Khadija,khadija.lahlou939@gmail.com,1977-11-14,female,Marrakech,0697301075,2020-11-07,social_media
C0940,Benomar,Tariq,tariq.benomar940@gmail.com,1992-07-19,Homme,MARRAKECH,0612532910,2022-03-09,organic
C0941,Cherkaoui,Omar,omar.cherkaoui941@gmail.com,2002-06-18,1,Oujda,0657599687,2023-03-22,email
C0942,Cherkaoui,Youssef,youssef.cherkaoui942@gmail.com,1966-01-25,1,Rabat,0652323714,2021-11-01,paid_search
C0943,Filali,Meryem,meryem.filali943@gmail.com,1982-04-25,Femme,AGADIR,0626523557,2022-06-19,referral
C0944,Benali,Karim,karim.benali944@gmail.com,1990-07-19,male,CASABLANCA,0678008569,2020-12-24,email
C0945,Berrada,Khadija,khadija.berrada945@gmail.com,1996-06-24,0,Agadir,0678036333,2020-07-04,social_media
C0946,Benomar,Rachid,rachid.benomar946gmail.com,1989-07-28,m,Casablanca,0668270476,2020-05-13,social_media
C0947,Benomar,Ahmed,ahmed.benomar947gmail.com,1982-06-02,male,Rabat,0627172930,2020-01-19,email
C0948,Benali,Khalid,khalid.benali948@gmail.com,1978-11-10,m,Agadir,0633141819,2022-05-08,paid_search
C0949,Tazi,Zineb,zineb.tazi949@gmail.com,1972-01-16,0,Fes,0693471826,2021-06-27,social_media
C0950,Benali,Mohamed,mohamed.benali950@gmail.com,1967-03-14,Homme,Tanger,0632782148,2022-12-11,paid_search
C0951,Alami,Hassan,hassan.alami951@gmail.com,1969-08-15,1,Tetouan,0690969675,2020-10-02,organic
C0952,Filali,Khalid,khalid.filali952@gmail.com,1999-10-22,Homme,Casablanca,0636345208,2023-03-15,paid_search
C0953,Berrada,Youssef,youssef.berrada953@gmail.com,1971-05-20,1,Casablanca,0650414051,2023-09-12,social_media
C0954,Filali,Houda,houda.filali954@gmail.com,1988-10-24,Femme,Tanger,0616444924,2023-07-18,paid_search
C0955,Benali,Fatima,fatima.benali955@gmail.com,1980-06-01,0,Laayoune,0694384419,2021-01-19,email
C0956,Lahlou,Karim,karim.lahlou956@gmail.com,1993-05-21,male,Meknes,0644263695,2021-01-16,social_media
C0957,Alami,Houda,houda.alami957@gmail.com,1986-05-03,female,agadir,0626942058,2023-01-17,organic
C0958,Alami,Khalid,khalid.alami958@gmail.com,1983-06-10,m,Oujda,0677742871,2020-06-18,paid_search
C0959,Filali,Rachid,rachid.filali959@gmail.com,1979-04-24,1,Agadir,0681210764,2023-02-26,email
C0960,Guerraoui,Rachid,rachid.guerraoui960@gmail.com,1998-03-04,Homme,Rabat,0630407950,2021-04-08,email
C0961,Berrada,Imane,imane.berrada961@gmail.com,1990-09-14,female,oujda,0610047461,2021-09-06,organic
C0962,Berrada,Rachid,rachid.berrada962@gmail.com,2004-02-02,Homme,TETOUAN,0631508787,2022-09-11,paid_search
C0963,Idrissi,Youssef,youssef.idrissi963@gmail.com,1980-02-08,male,MARRAKECH,0626572053,2022-04-02,email
C0964,Benomar,Zineb,zineb.benomar964@gmail.com,1982-01-21,0,Casablanca,0690322129,2023-07-11,referral
C0965,Alami,Khalid,khalid.alami965@gmail.com,2004-02-25,Homme,Agadir,0661204292,2020-03-24,social_media
C0966,Lahlou,Khalid,khalid.lahlou966@gmail.com,1996-04-17,male,CASABLANCA,0690402724,2023-05-20,social_media
C0967,Idrissi,Khalid,khalid.idrissi967@gmail.com,1971-05-27,male,Marrakech,0666323846,2021-11-04,social_media
C0968,Alami,Khadija,khadija.alami968@gmail.com,1996-08-08,f,Laayoune,0675479724,2023-12-22,email
C0969,Lahlou,Imane,imane.lahlou969@gmail.com,1989-02-19,female,casablanca,0658412445,2021-05-03,email
C0970,Idrissi,Imane,imane.idrissi970@gmail.com,1967-08-28,female,Oujda,0694304617,2022-03-27,referral
C0971,Lahlou,Fatima,fatima.lahlou971@gmail.com,2005-02-10,0,Tetouan,0658128991,2021-06-03,social_media
C0972,Benomar,Karim,karim.benomar972@gmail.com,1985-11-09,Homme,Rabat,0697011596,2023-01-25,social_media
C0973,Benomar,Sara,sara.benomar973@gmail.com,1986-09-24,0,Fes,0695825759,2020-07-04,referral
C0974,Idrissi,Khalid,khalid.idrissi974@gmail.com,1996-08-12,1,Rabat,0635473149,2020-08-16,email
C0975,Cherkaoui,Rachid,rachid.cherkaoui975@gmail.com,1999-10-23,h,casablanca,0699011879,2023-05-09,referral
C0976,Guerraoui,Zineb,zineb.guerraoui976@gmail.com,1973-02-28,Femme,Marrakech,0640175481,2021-10-25,referral
C0977,Cherkaoui,Meryem,meryem.cherkaoui977gmail.com,1979-04-08,0,Fes,0611666763,2020-10-24,social_media
C0978,Benomar,Mohamed,mohamed.benomar978@gmail.com,1991-10-07,h,Tetouan,0694188755,2022-03-29,email
C0979,Tazi,Laila,laila.tazi979@gmail.com,1981-06-08,Femme,agadir,0628051318,2023-11-20,social_media
C0980,Alami,Meryem,meryem.alami980@gmail.com,1997-09-11,0,Casablanca,0696565865,2021-12-14,email
C0981,Cherkaoui,Meryem,meryem.cherkaoui981@gmail.com,1968-08-16,female,Laayoune,0612968249,2020-12-16,email
C0982,Benomar,Mohamed,mohamed.benomar982@gmail.com,1974-06-03,Homme,Marrakech,0690227105,2020-02-26,referral
C0983,Berrada,Youssef,youssef.berrada983@gmail.com,1984-11-10,male,Agadir,0664645674,2022-11-06,paid_search
C0984,Benali,Imane,imane.benali984@gmail.com,1968-06-19,Femme,casablanca,0681104791,2020-05-10,referral
C0985,Lahlou,Meryem,meryem.lahlou985@gmail.com,1976-01-21,0,Oujda,0664164273,2020-07-11,email
C0986,Idrissi,Laila,laila.idrissi986@gmail.com,1973-03-04,female,Marrakech,0677066159,2021-05-31,organic
C0987,Berrada,Omar,omar.berrada987@gmail.com,2005-08-25,1,casablanca,0618173978,2023-05-26,email
C0988,Filali,Hassan,hassan.filali988gmail.com,1850-06-13,m,MARRAKECH,0685613530,2023-03-09,social_media
C0989,Lahlou,Zineb,zineb.lahlou989@gmail.com,1999-06-04,0,Rabat,0633822574,2022-06-21,email
C0990,Lahlou,Khalid,khalid.lahlou990gmail.com,1999-02-26,m,marrakech,0634215127,2023-10-30,email
C0991,Berrada,Khadija,khadija.berrada991@gmail.com,2004-08-22,female,Meknes,0699752076,2020-08-26,email
C0992,Filali,Karim,karim.filali992@gmail.com,1996-07-02,Homme,AGADIR,0698538069,2022-09-10,email
C0993,Tazi,Rachid,rachid.tazi993@gmail.com,2001-09-17,m,Tetouan,0652992142,2021-08-01,paid_search
C0994,Idrissi,Karim,karim.idrissi994@gmail.com,1989-01-16,Homme,Casablanca,0651056878,2022-03-07,referral
C0995,Guerraoui,Nadia,nadia.guerraoui995@gmail.com,1977-05-19,f,Laayoune,0681711476,2020-04-08,organic
C0996,Berrada,Amine,amine.berrada996@gmail.com,1999-11-28,male,Tetouan,0678282676,2020-12-31,social_media
C0997,Alami,Fatima,fatima.alami997@gmail.com,1976-12-11,0,Casablanca,0695955870,2023-03-15,email
C0998,Alami,Omar,omar.alami998@gmail.com,1965-11-27,1,Agadir,0659899973,2021-04-12,referral
C0999,Berrada,Youssef,youssef.berrada999@gmail.com,1981-07-22,h,Laayoune,0637498028,2021-09-26,social_media
C1000,Idrissi,Mohamed,mohamed.idrissi1000@gmail.com,1977-08-09,male,LAAYOUNE,0663078880,2023-11-19,organic
C1713,Benomar,Laila,laila.benomar522@gmail.com,1973-11-19,Femme,Agadir,0659338378,2022-04-28,paid_search
C1786,Guerraoui,Houda,houda.guerraoui738@gmail.com,1975-07-12,female,laayoune,0636650269,2023-05-07,organic
C1460,Berrada,Meryem,meryem.berrada741@gmail.com,2001-06-27,Femme,AGADIR,0677388734,2021-09-20,organic
C1132,Tazi,Sanaa,sanaa.tazi661@gmail.com,1995-07-13,female,Casablanca,0636184828,2023-11-27,email
C1679,Benali,Sanaa,sanaa.benali412@gmail.com,1967-10-28,f,Casablanca,0679870757,2020-07-30,social_media
C1707,Lahlou,Sara,sara.lahlou679@gmail.com,1994-06-26,0,Oujda,0679873032,2022-05-26,paid_search
C1229,Alami,Sara,sara.alami627@gmail.com,1971-11-06,0,RABAT,0624453078,2022-11-15,social_media
C1073,Idrissi,Amine,amine.idrissi514@gmail.com,1970-12-27,m,Rabat,0626192377,2022-10-21,email
C1653,Benali,Khalid,khalid.benali860@gmail.com,1996-09-16,m,Rabat,0611242658,2022-03-28,social_media
C1118,Tazi,Sara,sara.tazi137gmail.com,1968-04-12,female,Meknes,0683800569,2022-07-11,social_media
C1119,Filali,Youssef,youssef.filali812@gmail.com,1985-11-08,male,MARRAKECH,0674250209,2022-03-25,organic
C1163,Benomar,Sara,sara.benomar77@gmail.com,1974-04-28,f,Tetouan,0622120246,2022-01-19,referral
C1924,Tazi,Houda,houda.tazi637@gmail.com,1975-07-17,f,Laayoune,0612658997,2022-09-14,referral
C1811,Idrissi,Khalid,khalid.idrissi974@gmail.com,1996-08-12,1,Rabat,0635473149,2020-08-16,email
C1501,Lahlou,Khadija,khadija.lahlou939@gmail.com,1977-11-14,female,Marrakech,0697301075,2020-11-07,social_media
C1069,Idrissi,Nadia,nadia.idrissi900@gmail.com,1991-05-09,f,Oujda,0623038943,2021-10-13,paid_search
C1188,Filali,Sara,sara.filali281@gmail.com,1996-07-15,f,TANGER,0652176303,2023-09-03,organic
C1550,Idrissi,Amine,amine.idrissi884@gmail.com,1975-05-20,h,Meknes,0627433651,2020-10-12,social_media
C1336,Cherkaoui,Meryem,meryem.cherkaoui762gmail.com,2001-08-10,f,Rabat,0680801688,2022-12-28,organic
C1172,Lahlou,Mohamed,mohamed.lahlou320@gmail.com,1973-01-19,1,RABAT,0634164229,2021-06-12,email
C1967,Filali,Omar,omar.filali550@gmail.com,1977-08-08,m,Meknes,0690812511,2021-11-25,referral
C1758,Alami,Khadija,khadija.alami175@gmail.com,1989-01-21,f,tanger,0696557984,2022-06-07,social_media
C1263,Tazi,Karim,karim.tazi372gmail.com,1982-09-18,1,Laayoune,0671789789,2020-03-18,social_media
C1979,Tazi,Karim,karim.tazi528@gmail.com,2003-01-01,male,Marrakech,0659781518,2022-03-19,paid_search
C1698,Idrissi,Karim,karim.idrissi211@gmail.com,1993-02-04,1,Rabat,0657182314,2022-02-25,referral
C1733,Filali,Laila,laila.filali236@gmail.com,2002-12-23,Femme,agadir,0657201978,2023-12-05,email
C1953,Lahlou,Ahmed,ahmed.lahlou102@gmail.com,1994-12-02,h,Oujda,0653154591,2021-01-20,email
C1712,Berrada,Omar,omar.berrada987@gmail.com,2005-08-25,1,casablanca,0618173978,2023-05-26,email
C1408,Berrada,Sara,sara.berrada903@gmail.com,1998-05-25,f,Agadir,0693867651,2020-11-15,email
C1292,Benali,Khalid,khalid.benali948@gmail.com,1978-11-10,m,Agadir,0633141819,2022-05-08,paid_search
